# This output.txt file was obtained running a
# simulation with these input parameters

# 
# [field]
# avg_n = 30
# pdf_n = Poisson
# cut_n = 100
# 
# [atom]
# Cg = 1
# Ce = 0
# 
# [interaction]
# int_coupling = 1
# int_detuning = 0
# 
# [simulation]
# time = 200
# step = 0.01
# 
# [output]
# save_txt = True
# save_png = True
# out_label = output_30
# 


# -------------------------------------------- #

# [Time]     [Atomic inversion function] 

   00.00	-1.0000000000
   00.01	-0.9985003891
   00.02	-0.9940062006
   00.03	-0.9865313621
   00.04	-0.9760990370
   00.05	-0.9627415505
   00.06	-0.9465002860
   00.07	-0.9274255532
   00.08	-0.9055764271
   00.09	-0.8810205595
   00.10	-0.8538339631
   00.11	-0.8241007686
   00.12	-0.7919129565
   00.13	-0.7573700629
   00.14	-0.7205788623
   00.15	-0.6816530281
   00.16	-0.6407127716
   00.17	-0.5978844581
   00.18	-0.5533002032
   00.19	-0.5070974519
   00.20	-0.4594185422
   00.21	-0.4104102536
   00.22	-0.3602233419
   00.23	-0.3090120599
   00.24	-0.2569336691
   00.25	-0.2041479408
   00.26	-0.1508166509
   00.27	-0.0971030683
   00.28	-0.0431714397
   00.29	+0.0108135292
   00.30	+0.0646871919
   00.31	+0.1182854794
   00.32	+0.1714454156
   00.33	+0.2240056287
   00.34	+0.2758068562
   00.35	+0.3266924431
   00.36	+0.3765088304
   00.37	+0.4251060331
   00.38	+0.4723381063
   00.39	+0.5180635972
   00.40	+0.5621459823
   00.41	+0.6044540876
   00.42	+0.6448624915
   00.43	+0.6832519082
   00.44	+0.7195095506
   00.45	+0.7535294725
   00.46	+0.7852128870
   00.47	+0.8144684627
   00.48	+0.8412125944
   00.49	+0.8653696493
   00.50	+0.8868721864
   00.51	+0.9056611503
   00.52	+0.9216860366
   00.53	+0.9349050302
   00.54	+0.9452851158
   00.55	+0.9528021593
   00.56	+0.9574409611
   00.57	+0.9591952806
   00.58	+0.9580678319
   00.59	+0.9540702512
   00.60	+0.9472230354
   00.61	+0.9375554531
   00.62	+0.9251054268
   00.63	+0.9099193891
   00.64	+0.8920521113
   00.65	+0.8715665058
   00.66	+0.8485334036
   00.67	+0.8230313067
   00.68	+0.7951461171
   00.69	+0.7649708424
   00.70	+0.7326052808
   00.71	+0.6981556839
   00.72	+0.6617344011
   00.73	+0.6234595054
   00.74	+0.5834544019
   00.75	+0.5418474207
   00.76	+0.4987713958
   00.77	+0.4543632307
   00.78	+0.4087634527
   00.79	+0.3621157568
   00.80	+0.3145665420
   00.81	+0.2662644400
   00.82	+0.2173598384
   00.83	+0.1680044008
   00.84	+0.1183505837
   00.85	+0.0685511540
   00.86	+0.0187587056
   00.87	-0.0308748193
   00.88	-0.0801986069
   00.89	-0.1290634421
   00.90	-0.1773221713
   00.91	-0.2248301574
   00.92	-0.2714457250
   00.93	-0.3170305933
   00.94	-0.3614502973
   00.95	-0.4045745942
   00.96	-0.4462778550
   00.97	-0.4864394395
   00.98	-0.5249440533
   00.99	-0.5616820870
   01.00	-0.5965499344
   01.01	-0.6294502911
   01.02	-0.6602924309
   01.03	-0.6889924604
   01.04	-0.7154735499
   01.05	-0.7396661410
   01.06	-0.7615081302
   01.07	-0.7809450266
   01.08	-0.7979300861
   01.09	-0.8124244189
   01.10	-0.8243970714
   01.11	-0.8338250835
   01.12	-0.8406935181
   01.13	-0.8449954666
   01.14	-0.8467320273
   01.15	-0.8459122594
   01.16	-0.8425531107
   01.17	-0.8366793215
   01.18	-0.8283233029
   01.19	-0.8175249925
   01.20	-0.8043316857
   01.21	-0.7887978452
   01.22	-0.7709848877
   01.23	-0.7509609508
   01.24	-0.7288006382
   01.25	-0.7045847472
   01.26	-0.6783999767
   01.27	-0.6503386188
   01.28	-0.6204982336
   01.29	-0.5889813101
   01.30	-0.5558949119
   01.31	-0.5213503118
   01.32	-0.4854626143
   01.33	-0.4483503683
   01.34	-0.4101351713
   01.35	-0.3709412659
   01.36	-0.3308951312
   01.37	-0.2901250685
   01.38	-0.2487607844
   01.39	-0.2069329725
   01.40	-0.1647728935
   01.41	-0.1224119573
   01.42	-0.0799813067
   01.43	-0.0376114049
   01.44	+0.0045683719
   01.45	+0.0464301362
   01.46	+0.0878478828
   01.47	+0.1286978741
   01.48	+0.1688590155
   01.49	+0.2082132194
   01.50	+0.2466457573
   01.51	+0.2840455992
   01.52	+0.3203057373
   01.53	+0.3553234962
   01.54	+0.3890008256
   01.55	+0.4212445773
   01.56	+0.4519667632
   01.57	+0.4810847962
   01.58	+0.5085217107
   01.59	+0.5342063645
   01.60	+0.5580736200
   01.61	+0.5800645049
   01.62	+0.6001263516
   01.63	+0.6182129160
   01.64	+0.6342844741
   01.65	+0.6483078971
   01.66	+0.6602567052
   01.67	+0.6701110989
   01.68	+0.6778579692
   01.69	+0.6834908858
   01.70	+0.6870100642
   01.71	+0.6884223116
   01.72	+0.6877409524
   01.73	+0.6849857323
   01.74	+0.6801827042
   01.75	+0.6733640929
   01.76	+0.6645681427
   01.77	+0.6538389458
   01.78	+0.6412262538
   01.79	+0.6267852725
   01.80	+0.6105764405
   01.81	+0.5926651937
   01.82	+0.5731217146
   01.83	+0.5520206692
   01.84	+0.5294409319
   01.85	+0.5054652979
   01.86	+0.4801801875
   01.87	+0.4536753393
   01.88	+0.4260434967
   01.89	+0.3973800868
   01.90	+0.3677828940
   01.91	+0.3373517283
   01.92	+0.3061880905
   01.93	+0.2743948346
   01.94	+0.2420758293
   01.95	+0.2093356188
   01.96	+0.1762790847
   01.97	+0.1430111102
   01.98	+0.1096362466
   01.99	+0.0762583847
   02.00	+0.0429804313
   02.01	+0.0099039909
   02.02	-0.0228709437
   02.03	-0.0552462945
   02.04	-0.0871261913
   02.05	-0.1184172548
   02.06	-0.1490288697
   02.07	-0.1788734453
   02.08	-0.2078666649
   02.09	-0.2359277213
   02.10	-0.2629795392
   02.11	-0.2889489835
   02.12	-0.3137670523
   02.13	-0.3373690551
   02.14	-0.3596947752
   02.15	-0.3806886164
   02.16	-0.4002997324
   02.17	-0.4184821408
   02.18	-0.4351948190
   02.19	-0.4504017844
   02.20	-0.4640721561
   02.21	-0.4761802009
   02.22	-0.4867053611
   02.23	-0.4956322662
   02.24	-0.5029507266
   02.25	-0.5086557121
   02.26	-0.5127473122
   02.27	-0.5152306821
   02.28	-0.5161159717
   02.29	-0.5154182391
   02.30	-0.5131573503
   02.31	-0.5093578631
   02.32	-0.5040488982
   02.33	-0.4972639958
   02.34	-0.4890409606
   02.35	-0.4794216938
   02.36	-0.4684520144
   02.37	-0.4561814689
   02.38	-0.4426631322
   02.39	-0.4279533979
   02.40	-0.4121117614
   02.41	-0.3952005948
   02.42	-0.3772849151
   02.43	-0.3584321463
   02.44	-0.3387118766
   02.45	-0.3181956111
   02.46	-0.2969565216
   02.47	-0.2750691932
   02.48	-0.2526093697
   02.49	-0.2296536980
   02.50	-0.2062794722
   02.51	-0.1825643795
   02.52	-0.1585862469
   02.53	-0.1344227903
   02.54	-0.1101513682
   02.55	-0.0858487375
   02.56	-0.0615908161
   02.57	-0.0374524498
   02.58	-0.0135071855
   02.59	+0.0101729478
   02.60	+0.0335176517
   02.61	+0.0564585614
   02.62	+0.0789294415
   02.63	+0.1008663716
   02.64	+0.1222079223
   02.65	+0.1428953208
   02.66	+0.1628726065
   02.67	+0.1820867747
   02.68	+0.2004879092
   02.69	+0.2180293035
   02.70	+0.2346675701
   02.71	+0.2503627368
   02.72	+0.2650783321
   02.73	+0.2787814565
   02.74	+0.2914428426
   02.75	+0.3030369018
   02.76	+0.3135417594
   02.77	+0.3229392760
   02.78	+0.3312150573
   02.79	+0.3383584511
   02.80	+0.3443625323
   02.81	+0.3492240764
   02.82	+0.3529435205
   02.83	+0.3555249137
   02.84	+0.3569758560
   02.85	+0.3573074260
   02.86	+0.3565340988
   02.87	+0.3546736541
   02.88	+0.3517470741
   02.89	+0.3477784328
   02.90	+0.3427947768
   02.91	+0.3368259972
   02.92	+0.3299046949
   02.93	+0.3220660383
   02.94	+0.3133476151
   02.95	+0.3037892775
   02.96	+0.2934329829
   02.97	+0.2823226292
   02.98	+0.2705038862
   02.99	+0.2580240241
   03.00	+0.2449317385
   03.01	+0.2312769737
   03.02	+0.2171107438
   03.03	+0.2024849532
   03.04	+0.1874522165
   03.05	+0.1720656788
   03.06	+0.1563788366
   03.07	+0.1404453610
   03.08	+0.1243189209
   03.09	+0.1080530108
   03.10	+0.0917007797
   03.11	+0.0753148654
   03.12	+0.0589472321
   03.13	+0.0426490123
   03.14	+0.0264703538
   03.15	+0.0104602725
   03.16	-0.0053334899
   03.17	-0.0208646008
   03.18	-0.0360882650
   03.19	-0.0509613467
   03.20	-0.0654424843
   03.21	-0.0794921976
   03.22	-0.0930729873
   03.23	-0.1061494264
   03.24	-0.1186882430
   03.25	-0.1306583942
   03.26	-0.1420311341
   03.27	-0.1527800716
   03.28	-0.1628812195
   03.29	-0.1723130351
   03.30	-0.1810564523
   03.31	-0.1890949042
   03.32	-0.1964143389
   03.33	-0.2030032261
   03.34	-0.2088525548
   03.35	-0.2139558227
   03.36	-0.2183090184
   03.37	-0.2219105945
   03.38	-0.2247614343
   03.39	-0.2268648105
   03.40	-0.2282263361
   03.41	-0.2288539090
